scan_id,map_name,primary_state,date_on_map,map_scale,grid_size,geotiff_url,metadata_url,westbc,eastbc,northbc,southbc,product_filesize
803279,Adairville,Kentucky,1951,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Adairville_803279_1951_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Adairville_803279_1951_24000_geo.xml,-86.87500000,-86.75000000,36.75000000,36.62500000,7319433
708050,Adams,Kentucky,1971,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Adams_708050_1971_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Adams_708050_1971_24000_geo.xml,-82.75000000,-82.62500000,38.12500000,38.00000000,12538373
708054,Adolphus,Kentucky,1954,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Adolphus_708054_1954_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Adolphus_708054_1954_24000_geo.xml,-86.37500000,-86.25000000,36.75000000,36.62500000,11635669
708056,Albany,Kentucky,1978,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Albany_708056_1978_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Albany_708056_1978_24000_geo.xml,-85.25000000,-85.12500000,36.75000000,36.62500000,9792574
803285,Alcorn,Kentucky,1952,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Alcorn_803285_1952_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Alcorn_803285_1952_24000_geo.xml,-84.12500000,-84.00000000,37.62500000,37.50000000,12893718
708061,Alexandria,Kentucky,1981,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Alexandria_708061_1981_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Alexandria_708061_1981_24000_geo.xml,-84.50000000,-84.37500000,39.00000000,38.87500000,10619543
708064,Allegre,Kentucky,1952,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Allegre_708064_1952_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Allegre_708064_1952_24000_geo.xml,-87.25000000,-87.12500000,37.00000000,36.87500000,11530757
803289,Allen Springs,Kentucky,1954,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Allen%20Springs_803289_1954_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Allen_Springs_803289_1954_24000_geo.xml,-86.37500000,-86.25000000,36.87500000,36.75000000,11215123
708067,Allensville,Kentucky,1950,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Allensville_708067_1950_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Allensville_708067_1950_24000_geo.xml,-87.12500000,-87.00000000,36.75000000,36.62500000,7371954
708069,Alton,Kentucky,1970,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/IN/KY_Alton_708069_1970_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Alton_708069_1970_24000_geo.xml,-86.50000000,-86.37500000,38.12500000,38.00000000,11593275
803294,Amandaville,Kentucky,1953,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Amandaville_803294_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Amandaville_803294_1953_24000_geo.xml,-85.37500000,-85.25000000,37.00000000,36.87500000,9550004
708072,Anchorage,Kentucky,1981,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Anchorage_708072_1981_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Anchorage_708072_1981_24000_geo.xml,-85.62500000,-85.50000000,38.37500000,38.25000000,11936527
708081,Ano,Kentucky,1979,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Ano_708081_1979_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Ano_708081_1979_24000_geo.xml,-84.37500000,-84.25000000,37.12500000,37.00000000,11580643
708083,Argillite,Kentucky,1972,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Argillite_708083_1972_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Argillite_708083_1972_24000_geo.xml,-82.87500000,-82.75000000,38.50000000,38.37500000,11353312
708086,Arlington,Kentucky,1970,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Arlington_708086_1970_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Arlington_708086_1970_24000_geo.xml,-89.12500000,-89.00000000,36.87500000,36.75000000,10297626
708079,Artemus,Kentucky,1974,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Artemus_708079_1974_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Artemus_708079_1974_24000_geo.xml,-83.87500000,-83.75000000,36.87500000,36.75000000,11879607
708091,Ashbrook,Kentucky,1972,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Ashbrook_708091_1972_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Ashbrook_708091_1972_24000_geo.xml,-85.12500000,-85.00000000,38.00000000,37.87500000,10958393
708095,Ashland,Kentucky,1968,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Ashland_708095_1968_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Ashland_708095_1968_24000_geo.xml,-82.75000000,-82.62500000,38.50000000,38.37500000,12264400
708098,Auburn,Kentucky,1951,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Auburn_708098_1951_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Auburn_708098_1951_24000_geo.xml,-86.75000000,-86.62500000,36.87500000,36.75000000,8326680
708101,Ault,Kentucky,1962,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Ault_708101_1962_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Ault_708101_1962_24000_geo.xml,-83.25000000,-83.12500000,38.25000000,38.12500000,12161690
708104,Austerlitz,Kentucky,1965,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Austerlitz_708104_1965_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Austerlitz_708104_1965_24000_geo.xml,-84.25000000,-84.12500000,38.12500000,38.00000000,9331307
708107,Austin,Kentucky,1965,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Austin_708107_1965_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Austin_708107_1965_24000_geo.xml,-86.12500000,-86.00000000,36.87500000,36.75000000,12116352
803302,Balkan,Kentucky,1974,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Balkan_803302_1974_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Balkan_803302_1974_24000_geo.xml,-83.62500000,-83.50000000,36.87500000,36.75000000,9685354
803304,Ballardsville,Kentucky,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Ballardsville_803304_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Ballardsville_803304_1961_24000_geo.xml,-85.37500000,-85.25000000,38.37500000,38.25000000,8887189
708116,Bandana,Kentucky,1982,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Bandana_708116_1982_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Bandana_708116_1982_24000_geo.xml,-89.00000000,-88.87500000,37.25000000,37.12500000,9335569
708120,Bangor,Kentucky,1979,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Bangor_708120_1979_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Bangor_708120_1979_24000_geo.xml,-83.50000000,-83.37500000,38.12500000,38.00000000,16290179
708122,Barbourville,Kentucky,1974,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Barbourville_708122_1974_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Barbourville_708122_1974_24000_geo.xml,-84.00000000,-83.87500000,36.87500000,36.75000000,12749149
708125,Barcreek,Kentucky,1979,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Barcreek_708125_1979_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Barcreek_708125_1979_24000_geo.xml,-83.75000000,-83.62500000,37.25000000,37.12500000,12497159
708127,Bardstown,Kentucky,1967,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Bardstown_708127_1967_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Bardstown_708127_1967_24000_geo.xml,-85.50000000,-85.37500000,37.87500000,37.75000000,12339715
506418,Barlow,Kentucky,1977,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Barlow_506418_1977_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Barlow_506418_1977_24000_geo.xml,-89.12500000,-89.00000000,37.12500000,37.00000000,8608569
803309,Barthell,Kentucky,1954,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Barthell_803309_1954_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Barthell_803309_1954_24000_geo.xml,-84.62500000,-84.50000000,36.75000000,36.62500000,10344694
803311,Beattyville,Kentucky,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Beattyville_803311_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Beattyville_803311_1961_24000_geo.xml,-83.75000000,-83.62500000,37.62500000,37.50000000,10544492
803312,Bedford,Kentucky,1953,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Bedford_803312_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Bedford_803312_1953_24000_geo.xml,-85.37500000,-85.25000000,38.62500000,38.50000000,11610241
708142,Bee Spring,Kentucky,1966,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Bee%20Spring_708142_1966_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Bee_Spring_708142_1966_24000_geo.xml,-86.37500000,-86.25000000,37.37500000,37.25000000,12266403
708140,Beech Grove,Kentucky,1969,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Beech%20Grove_708140_1969_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Beech_Grove_708140_1969_24000_geo.xml,-87.50000000,-87.37500000,37.62500000,37.50000000,8617083
708145,Belfry,Kentucky,1992,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Belfry_708145_1992_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Belfry_708145_1992_24000_geo.xml,-82.37500000,-82.25000000,37.62500000,37.50000000,13718205
708149,Bell Farm,Kentucky,1954,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Bell%20Farm_708149_1954_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Bell_Farm_708149_1954_24000_geo.xml,-84.75000000,-84.62500000,36.75000000,36.62500000,11803899
803318,Benham,Kentucky,1976,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Benham_803318_1976_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Benham_803318_1976_24000_geo.xml,-83.00000000,-82.87500000,37.00000000,36.87500000,12752773
803322,Berea,Kentucky,1970,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Berea_803322_1970_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Berea_803322_1970_24000_geo.xml,-84.37500000,-84.25000000,37.62500000,37.50000000,10913974
708157,Berlin,Kentucky,1952,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Berlin_708157_1952_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Berlin_708157_1952_24000_geo.xml,-84.25000000,-84.12500000,38.75000000,38.62500000,13933967
708158,Bernstadt,Kentucky,1969,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Bernstadt_708158_1969_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Bernstadt_708158_1969_24000_geo.xml,-84.25000000,-84.12500000,37.25000000,37.12500000,14073439
708160,Berry,Kentucky,1953,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Berry_708160_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Berry_708160_1953_24000_geo.xml,-84.50000000,-84.37500000,38.62500000,38.50000000,9911808
708161,Beverly,Kentucky,1979,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Beverly_708161_1979_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Beverly_708161_1979_24000_geo.xml,-83.62500000,-83.50000000,37.00000000,36.87500000,10836631
708167,Big Clifty,Kentucky,1991,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Big%20Clifty_708167_1991_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Big_Clifty_708167_1991_24000_geo.xml,-86.25000000,-86.12500000,37.62500000,37.50000000,9611427
708169,Big Creek,Kentucky,1979,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Big%20Creek_708169_1979_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Big_Creek_708169_1979_24000_geo.xml,-83.62500000,-83.50000000,37.25000000,37.12500000,11385389
708173,Big Spring,Kentucky,1991,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Big%20Spring_708173_1991_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Big_Spring_708173_1991_24000_geo.xml,-86.25000000,-86.12500000,37.87500000,37.75000000,10375649
708171,Bighill,Kentucky,1952,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Bighill_708171_1952_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Bighill_708171_1952_24000_geo.xml,-84.25000000,-84.12500000,37.62500000,37.50000000,11068854
708177,Billows,Kentucky,1952,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Billows_708177_1952_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Billows_708177_1952_24000_geo.xml,-84.37500000,-84.25000000,37.25000000,37.12500000,14508609
708179,Birmingham Point,Kentucky,1967,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Birmingham%20Point_708179_1967_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Birmingham_Point_708179_1967_24000_geo.xml,-88.25000000,-88.12500000,37.00000000,36.87500000,15517833
708182,Blackey,Kentucky,1992,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Blackey_708182_1992_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Blackey_708182_1992_24000_geo.xml,-83.00000000,-82.87500000,37.25000000,37.12500000,15659999
708185,Blackford,Kentucky,1954,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Blackford_708185_1954_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Blackford_708185_1954_24000_geo.xml,-88.00000000,-87.87500000,37.50000000,37.37500000,10441802
708187,Blacks Ferry,Kentucky,1954,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Blacks%20Ferry_708187_1954_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Blacks_Ferry_708187_1954_24000_geo.xml,-85.50000000,-85.37500000,36.75000000,36.62500000,14158867
708188,Blackwater,Kentucky,1979,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Blackwater_708188_1979_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Blackwater_708188_1979_24000_geo.xml,-84.00000000,-83.87500000,37.12500000,37.00000000,11174170
708192,Blaine,Kentucky,1953,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Blaine_708192_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Blaine_708192_1953_24000_geo.xml,-82.87500000,-82.75000000,38.12500000,38.00000000,12970819
708193,Blandville,Kentucky,1977,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Blandville_708193_1977_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Blandville_708193_1977_24000_geo.xml,-89.00000000,-88.87500000,37.00000000,36.87500000,9488158
708195,Bledsoe,Kentucky,1980,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Bledsoe_708195_1980_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Bledsoe_708195_1980_24000_geo.xml,-83.37500000,-83.25000000,37.00000000,36.87500000,10643039
708198,Bloomfield,Kentucky,1972,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Bloomfield_708198_1972_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Bloomfield_708198_1972_24000_geo.xml,-85.37500000,-85.25000000,38.00000000,37.87500000,9415350
803348,Bobtown,Kentucky,1954,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Bobtown_803348_1954_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Bobtown_803348_1954_24000_geo.xml,-84.62500000,-84.50000000,37.25000000,37.12500000,8150984
708203,Boltsfork,Kentucky,1971,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Boltsfork_708203_1971_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Boltsfork_708203_1971_24000_geo.xml,-82.75000000,-82.62500000,38.37500000,38.25000000,12257098
708212,Bondurant,Kentucky,1969,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Bondurant_708212_1969_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Bondurant_708212_1969_24000_geo.xml,-89.37500000,-89.25000000,36.62500000,36.50000000,7465326
708207,Booneville,Kentucky,1961,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Booneville_708207_1961_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Booneville_708207_1961_24000_geo.xml,-83.75000000,-83.62500000,37.50000000,37.37500000,15276423
708210,Bordley,Kentucky,1969,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Bordley_708210_1969_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Bordley_708210_1969_24000_geo.xml,-87.87500000,-87.75000000,37.62500000,37.50000000,11066831
708217,Bowling Green North,Kentucky,1968,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Bowling%20Green%20North_708217_1968_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Bowling_Green_North_708217_1968_24000_geo.xml,-86.50000000,-86.37500000,37.12500000,37.00000000,11180695
708219,Bowling Green South,Kentucky,1968,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Bowling%20Green%20South_708219_1968_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Bowling_Green_South_708219_1968_24000_geo.xml,-86.50000000,-86.37500000,37.00000000,36.87500000,9927800
803355,Bradfordsville,Kentucky,1953,24000,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/KY/KY_Bradfordsville_803355_1953_24000_geo.tif,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/historicaltopo/pdf/KY/24000/KY_Bradfordsville_803355_1953_24000_geo.xml,-85.25000000,-85.12500000,37.50000000,37.37500000,9971575
